Date,Parameter,Value,Unit
2021-02-22 13:16:49,PRESENCE,1,
2021-02-22 13:35:09,PRESENCE,0,
2021-02-22 14:01:14,PRESENCE,1,
2021-02-22 14:06:09,PRESENCE,0,
2021-02-22 14:07:21,PRESENCE,1,
2021-02-22 14:11:34,PRESENCE,0,
2021-02-22 14:52:39,PRESENCE,1,
2021-02-22 14:58:25,PRESENCE,0,
2021-02-22 14:59:34,PRESENCE,1,
2021-02-22 15:03:58,PRESENCE,0,
2021-02-22 15:12:23,PRESENCE,1,
2021-02-22 15:16:35,PRESENCE,0,
2021-02-22 15:17:24,PRESENCE,1,
2021-02-22 15:33:36,PRESENCE,0,
2021-02-22 15:36:58,PRESENCE,1,
2021-02-22 15:48:30,PRESENCE,0,
2021-02-22 17:32:24,PRESENCE,1,
2021-02-22 17:38:45,PRESENCE,0,
2021-02-22 17:47:17,PRESENCE,1,
2021-02-22 17:53:59,PRESENCE,0,
2021-02-22 17:57:47,PRESENCE,1,
2021-02-22 18:08:17,PRESENCE,0,
2021-02-22 18:21:01,PRESENCE,1,
2021-02-22 18:28:50,PRESENCE,0,
2021-02-22 20:14:52,PRESENCE,1,
2021-02-22 20:19:01,PRESENCE,0,
2021-02-23 05:55:09,PRESENCE,1,
2021-02-23 06:08:17,PRESENCE,0,
2021-02-23 06:12:26,PRESENCE,1,
2021-02-23 06:29:39,PRESENCE,0,
2021-02-23 06:33:26,PRESENCE,1,
2021-02-23 06:37:57,PRESENCE,0,
2021-02-23 06:43:35,PRESENCE,1,
2021-02-23 06:54:46,PRESENCE,0,
2021-02-23 06:57:00,PRESENCE,1,
2021-02-23 07:01:13,PRESENCE,0,
2021-02-23 07:28:17,PRESENCE,1,
2021-02-23 07:36:05,PRESENCE,0,
2021-02-23 10:17:42,PRESENCE,1,
2021-02-23 10:21:47,PRESENCE,0,
2021-02-23 10:23:45,PRESENCE,1,
2021-02-23 10:28:09,PRESENCE,0,
2021-02-23 10:50:21,PRESENCE,1,
2021-02-23 10:55:20,PRESENCE,0,
2021-02-23 11:05:56,PRESENCE,1,
2021-02-23 11:20:10,PRESENCE,0,
2021-02-23 11:43:21,PRESENCE,1,
2021-02-23 11:48:16,PRESENCE,0,
2021-02-23 11:48:28,PRESENCE,1,
2021-02-23 11:53:21,PRESENCE,0,
2021-02-23 12:01:27,PRESENCE,1,
2021-02-23 12:19:40,PRESENCE,0,
2021-02-23 12:22:45,PRESENCE,1,
2021-02-23 12:38:05,PRESENCE,0,
2021-02-23 12:59:16,PRESENCE,1,
2021-02-23 13:03:41,PRESENCE,0,
2021-02-23 13:21:04,PRESENCE,1,
2021-02-23 13:25:11,PRESENCE,0,
2021-02-23 13:26:19,PRESENCE,1,
2021-02-23 13:31:05,PRESENCE,0,
2021-02-23 13:41:29,PRESENCE,1,
2021-02-23 13:45:52,PRESENCE,0,
2021-02-23 14:43:17,PRESENCE,1,
2021-02-23 14:47:23,PRESENCE,0,
2021-02-23 15:32:50,PRESENCE,1,
2021-02-23 15:37:57,PRESENCE,0,
2021-02-23 15:38:10,PRESENCE,1,
2021-02-23 15:47:47,PRESENCE,0,
2021-02-23 16:34:46,PRESENCE,1,
2021-02-23 16:39:03,PRESENCE,0,
2021-02-23 17:21:31,PRESENCE,1,
2021-02-23 17:25:40,PRESENCE,0,
2021-02-23 17:57:21,PRESENCE,1,
2021-02-23 18:07:20,PRESENCE,0,
2021-02-23 18:14:39,PRESENCE,1,
2021-02-23 18:19:46,PRESENCE,0,
2021-02-23 18:22:10,PRESENCE,1,
2021-02-23 18:27:25,PRESENCE,0,
2021-02-23 18:29:12,PRESENCE,1,
2021-02-23 18:33:23,PRESENCE,0,
2021-02-23 18:33:43,PRESENCE,1,
2021-02-23 18:38:53,PRESENCE,0,
2021-02-23 18:42:05,PRESENCE,1,
2021-02-23 18:46:35,PRESENCE,0,
2021-02-23 18:46:45,PRESENCE,1,
2021-02-23 18:55:10,PRESENCE,0,
2021-02-23 19:07:24,PRESENCE,1,
2021-02-23 19:12:37,PRESENCE,0,
2021-02-23 19:25:22,PRESENCE,1,
2021-02-23 19:34:02,PRESENCE,0,
2021-02-23 19:43:16,PRESENCE,1,
2021-02-23 20:00:02,PRESENCE,0,
2021-02-23 22:19:41,PRESENCE,1,
2021-02-23 22:25:32,PRESENCE,0,
2021-02-24 04:08:27,PRESENCE,1,
2021-02-24 04:15:31,PRESENCE,0,
2021-02-24 04:20:45,PRESENCE,1,
2021-02-24 04:25:48,PRESENCE,0,
2021-02-24 06:09:03,PRESENCE,1,
2021-02-24 06:13:15,PRESENCE,0,
2021-02-24 06:15:08,PRESENCE,1,
2021-02-24 06:20:18,PRESENCE,0,
2021-02-24 06:41:29,PRESENCE,1,
2021-02-24 06:50:49,PRESENCE,0,
2021-02-24 08:39:43,PRESENCE,1,
2021-02-24 08:57:26,PRESENCE,0,
2021-02-24 08:58:05,PRESENCE,1,
2021-02-24 09:08:15,PRESENCE,0,
2021-02-24 10:56:40,PRESENCE,1,
2021-02-24 11:06:12,PRESENCE,0,
2021-02-24 11:08:38,PRESENCE,1,
2021-02-24 11:14:20,PRESENCE,0,
2021-02-24 11:16:06,PRESENCE,1,
2021-02-24 11:20:30,PRESENCE,0,
2021-02-24 11:22:06,PRESENCE,1,
2021-02-24 11:26:50,PRESENCE,0,
2021-02-24 11:31:29,PRESENCE,1,
2021-02-24 11:38:58,PRESENCE,0,
2021-02-24 11:40:12,PRESENCE,1,
2021-02-24 11:44:19,PRESENCE,0,
2021-02-24 11:46:13,PRESENCE,1,
2021-02-24 12:02:29,PRESENCE,0,
2021-02-24 12:14:34,PRESENCE,1,
2021-02-24 12:22:02,PRESENCE,0,
2021-02-24 12:38:37,PRESENCE,1,
2021-02-24 12:44:56,PRESENCE,0,
2021-02-24 12:45:41,PRESENCE,1,
2021-02-24 12:50:08,PRESENCE,0,
2021-02-24 12:55:22,PRESENCE,1,
2021-02-24 13:00:36,PRESENCE,0,
2021-02-24 13:01:01,PRESENCE,1,
2021-02-24 13:08:36,PRESENCE,0,
2021-02-24 13:17:16,PRESENCE,1,
2021-02-24 13:22:45,PRESENCE,0,
2021-02-24 13:23:26,PRESENCE,1,
2021-02-24 13:28:58,PRESENCE,0,
2021-02-24 13:32:18,PRESENCE,1,
2021-02-24 13:41:17,PRESENCE,0,
2021-02-24 14:08:40,PRESENCE,1,
2021-02-24 14:13:11,PRESENCE,0,
2021-02-24 15:02:30,PRESENCE,1,
2021-02-24 15:08:16,PRESENCE,0,
2021-02-24 15:11:58,PRESENCE,1,
2021-02-24 15:16:23,PRESENCE,0,
2021-02-24 16:04:35,PRESENCE,1,
2021-02-24 16:10:21,PRESENCE,0,
2021-02-24 16:11:31,PRESENCE,1,
2021-02-24 16:18:06,PRESENCE,0,
2021-02-24 16:20:50,PRESENCE,1,
2021-02-24 16:25:51,PRESENCE,0,
2021-02-24 18:09:02,PRESENCE,1,
2021-02-24 18:13:35,PRESENCE,0,
2021-02-24 19:17:42,PRESENCE,1,
2021-02-24 19:28:58,PRESENCE,0,
2021-02-24 19:29:18,PRESENCE,1,
2021-02-24 19:35:55,PRESENCE,0,
2021-02-24 19:37:45,PRESENCE,1,
2021-02-24 19:42:46,PRESENCE,0,
2021-02-24 19:42:48,PRESENCE,1,
2021-02-24 19:48:12,PRESENCE,0,
2021-02-24 20:03:46,PRESENCE,1,
2021-02-24 20:11:13,PRESENCE,0,
2021-02-24 20:13:58,PRESENCE,1,
2021-02-24 20:25:02,PRESENCE,0,
2021-02-24 20:42:05,PRESENCE,1,
2021-02-24 20:48:01,PRESENCE,0,
2021-02-24 22:43:31,PRESENCE,1,
2021-02-24 22:48:34,PRESENCE,0,
2021-02-25 04:43:51,PRESENCE,1,
2021-02-25 04:50:14,PRESENCE,0,
2021-02-25 04:57:26,PRESENCE,1,
2021-02-25 05:03:13,PRESENCE,0,
2021-02-25 05:18:38,PRESENCE,1,
2021-02-25 05:23:59,PRESENCE,0,
2021-02-25 06:59:33,PRESENCE,1,
2021-02-25 07:03:38,PRESENCE,0,
2021-02-25 07:07:32,PRESENCE,1,
2021-02-25 07:15:52,PRESENCE,0,
2021-02-25 07:17:37,PRESENCE,1,
2021-02-25 07:24:25,PRESENCE,0,
2021-02-25 08:02:50,PRESENCE,1,
2021-02-25 08:09:47,PRESENCE,0,
2021-02-25 09:54:12,PRESENCE,1,
2021-02-25 09:59:53,PRESENCE,0,
2021-02-25 10:00:12,PRESENCE,1,
2021-02-25 10:17:22,PRESENCE,0,
2021-02-25 10:20:23,PRESENCE,1,
2021-02-25 10:28:37,PRESENCE,0,
2021-02-25 10:30:17,PRESENCE,1,
2021-02-25 10:39:22,PRESENCE,0,
2021-02-25 10:40:04,PRESENCE,1,
2021-02-25 10:48:45,PRESENCE,0,
2021-02-25 10:49:56,PRESENCE,1,
2021-02-25 11:00:48,PRESENCE,0,
2021-02-25 11:00:59,PRESENCE,1,
2021-02-25 11:07:56,PRESENCE,0,
2021-02-25 11:08:06,PRESENCE,1,
2021-02-25 11:16:12,PRESENCE,0,
2021-02-25 11:18:07,PRESENCE,1,
2021-02-25 11:29:56,PRESENCE,0,
2021-02-25 11:30:12,PRESENCE,1,
2021-02-25 11:41:03,PRESENCE,0,
2021-02-25 11:41:18,PRESENCE,1,
2021-02-25 11:51:30,PRESENCE,0,
2021-02-25 11:51:45,PRESENCE,1,
2021-02-25 12:03:55,PRESENCE,0,
2021-02-25 12:07:44,PRESENCE,1,
2021-02-25 12:12:33,PRESENCE,0,
2021-02-25 13:01:53,PRESENCE,1,
2021-02-25 13:07:33,PRESENCE,0,
2021-02-25 13:20:48,PRESENCE,1,
2021-02-25 13:25:11,PRESENCE,0,
2021-02-25 13:35:51,PRESENCE,1,
2021-02-25 13:43:39,PRESENCE,0,
2021-02-25 14:00:52,PRESENCE,1,
2021-02-25 14:09:11,PRESENCE,0,
2021-02-25 14:13:09,PRESENCE,1,
2021-02-25 14:19:15,PRESENCE,0,
2021-02-25 14:29:43,PRESENCE,1,
2021-02-25 14:39:01,PRESENCE,0,
2021-02-25 14:40:02,PRESENCE,1,
2021-02-25 14:44:20,PRESENCE,0,
2021-02-25 15:06:44,PRESENCE,1,
2021-02-25 15:10:55,PRESENCE,0,
2021-02-25 15:55:24,PRESENCE,1,
2021-02-25 15:59:31,PRESENCE,0,
2021-02-25 16:07:21,PRESENCE,1,
2021-02-25 16:11:28,PRESENCE,0,
2021-02-25 16:43:01,PRESENCE,1,
2021-02-25 16:48:51,PRESENCE,0,
2021-02-25 17:47:43,PRESENCE,1,
2021-02-25 17:55:09,PRESENCE,0,
2021-02-25 17:57:22,PRESENCE,1,
2021-02-25 18:08:03,PRESENCE,0,
2021-02-25 18:09:13,PRESENCE,1,
2021-02-25 18:14:00,PRESENCE,0,
2021-02-25 18:19:32,PRESENCE,1,
2021-02-25 18:26:59,PRESENCE,0,
2021-02-25 18:36:34,PRESENCE,1,
2021-02-25 18:43:18,PRESENCE,0,
2021-02-25 18:46:41,PRESENCE,1,
2021-02-25 18:50:49,PRESENCE,0,
2021-02-25 20:29:40,PRESENCE,1,
2021-02-25 20:34:35,PRESENCE,0,
2021-02-25 20:57:37,PRESENCE,1,
2021-02-25 21:02:52,PRESENCE,0,
2021-02-26 02:15:47,PRESENCE,1,
2021-02-26 02:28:52,PRESENCE,0,
2021-02-26 06:20:26,PRESENCE,1,
2021-02-26 06:29:41,PRESENCE,0,
2021-02-26 06:32:02,PRESENCE,1,
2021-02-26 06:38:07,PRESENCE,0,
2021-02-26 06:48:46,PRESENCE,1,
2021-02-26 06:52:57,PRESENCE,0,
2021-02-26 06:54:02,PRESENCE,1,
2021-02-26 07:02:33,PRESENCE,0,
2021-02-26 07:16:48,PRESENCE,1,
2021-02-26 07:21:32,PRESENCE,0,
2021-02-26 07:43:15,PRESENCE,1,
2021-02-26 07:48:13,PRESENCE,0,
2021-02-26 09:20:47,PRESENCE,1,
2021-02-26 09:25:55,PRESENCE,0,
2021-02-26 09:26:52,PRESENCE,1,
2021-02-26 09:36:59,PRESENCE,0,
2021-02-26 09:48:16,PRESENCE,1,
2021-02-26 09:53:13,PRESENCE,0,
2021-02-26 10:29:12,PRESENCE,1,
2021-02-26 10:41:29,PRESENCE,0,
2021-02-26 10:44:39,PRESENCE,1,
2021-02-26 10:51:36,PRESENCE,0,
2021-02-26 10:58:51,PRESENCE,1,
2021-02-26 11:05:58,PRESENCE,0,
2021-02-26 11:09:13,PRESENCE,1,
2021-02-26 11:16:51,PRESENCE,0,
2021-02-26 11:25:06,PRESENCE,1,
2021-02-26 11:29:13,PRESENCE,0,
2021-02-26 11:31:27,PRESENCE,1,
2021-02-26 11:35:41,PRESENCE,0,
2021-02-26 11:41:25,PRESENCE,1,
2021-02-26 11:46:51,PRESENCE,0,
2021-02-26 11:55:11,PRESENCE,1,
2021-02-26 11:59:27,PRESENCE,0,
2021-02-26 12:08:49,PRESENCE,1,
2021-02-26 12:15:03,PRESENCE,0,
2021-02-26 12:19:25,PRESENCE,1,
2021-02-26 12:26:46,PRESENCE,0,
2021-02-26 12:31:25,PRESENCE,1,
2021-02-26 12:36:00,PRESENCE,0,
2021-02-26 12:40:28,PRESENCE,1,
2021-02-26 12:44:50,PRESENCE,0,
2021-02-26 13:10:10,PRESENCE,1,
2021-02-26 13:14:44,PRESENCE,0,
2021-02-26 13:18:18,PRESENCE,1,
2021-02-26 13:23:43,PRESENCE,0,
2021-02-26 13:29:40,PRESENCE,1,
2021-02-26 13:36:23,PRESENCE,0,
2021-02-26 15:02:26,PRESENCE,1,
2021-02-26 15:17:02,PRESENCE,0,
2021-02-26 16:02:14,PRESENCE,1,
2021-02-26 16:07:51,PRESENCE,0,
2021-02-26 16:42:10,PRESENCE,1,
2021-02-26 16:46:39,PRESENCE,0,
2021-02-26 16:52:49,PRESENCE,1,
2021-02-26 16:58:40,PRESENCE,0,
2021-02-26 17:15:53,PRESENCE,1,
2021-02-26 17:21:46,PRESENCE,0,
2021-02-26 17:29:10,PRESENCE,1,
2021-02-26 17:33:28,PRESENCE,0,
2021-02-26 17:52:02,PRESENCE,1,
2021-02-26 17:56:46,PRESENCE,0,
2021-02-26 18:04:02,PRESENCE,1,
2021-02-26 18:09:09,PRESENCE,0,
2021-02-26 18:11:14,PRESENCE,1,
2021-02-26 18:15:31,PRESENCE,0,
2021-02-26 18:19:51,PRESENCE,1,
2021-02-26 18:37:14,PRESENCE,0,
2021-02-26 18:45:51,PRESENCE,1,
2021-02-26 18:50:44,PRESENCE,0,
2021-02-26 18:53:48,PRESENCE,1,
2021-02-26 19:00:26,PRESENCE,0,
2021-02-26 19:03:40,PRESENCE,1,
2021-02-26 19:08:46,PRESENCE,0,
2021-02-27 05:41:30,PRESENCE,1,
2021-02-27 05:50:57,PRESENCE,0,
2021-02-27 05:52:20,PRESENCE,1,
2021-02-27 05:56:48,PRESENCE,0,
2021-02-27 06:03:30,PRESENCE,1,
2021-02-27 06:07:38,PRESENCE,0,
2021-02-27 06:07:39,PRESENCE,1,
2021-02-27 06:11:47,PRESENCE,0,
2021-02-27 06:34:48,PRESENCE,1,
2021-02-27 06:39:35,PRESENCE,0,
2021-02-27 07:14:33,PRESENCE,1,
2021-02-27 07:22:09,PRESENCE,0,
2021-02-27 07:27:11,PRESENCE,1,
2021-02-27 07:31:17,PRESENCE,0,
2021-02-27 07:33:33,PRESENCE,1,
2021-02-27 07:51:39,PRESENCE,0,
2021-02-27 08:25:54,PRESENCE,1,
2021-02-27 08:30:22,PRESENCE,0,
2021-02-27 11:01:29,PRESENCE,1,
2021-02-27 11:10:15,PRESENCE,0,
2021-02-27 11:13:37,PRESENCE,1,
2021-02-27 11:25:44,PRESENCE,0,
2021-02-27 11:37:37,PRESENCE,1,
2021-02-27 11:42:46,PRESENCE,0,
2021-02-27 11:49:21,PRESENCE,1,
2021-02-27 11:53:57,PRESENCE,0,
2021-02-27 12:15:18,PRESENCE,1,
2021-02-27 12:24:50,PRESENCE,0,
2021-02-27 12:26:32,PRESENCE,1,
2021-02-27 12:38:22,PRESENCE,0,
2021-02-27 12:47:21,PRESENCE,1,
2021-02-27 12:55:29,PRESENCE,0,
2021-02-27 13:03:40,PRESENCE,1,
2021-02-27 13:08:32,PRESENCE,0,
2021-02-27 13:08:51,PRESENCE,1,
2021-02-27 13:14:08,PRESENCE,0,
2021-02-27 13:45:18,PRESENCE,1,
2021-02-27 13:50:39,PRESENCE,0,
2021-02-27 14:13:32,PRESENCE,1,
2021-02-27 14:17:57,PRESENCE,0,
2021-02-27 15:02:39,PRESENCE,1,
2021-02-27 15:07:16,PRESENCE,0,
2021-02-27 15:43:05,PRESENCE,1,
2021-02-27 15:47:49,PRESENCE,0,
2021-02-27 15:55:25,PRESENCE,1,
2021-02-27 15:59:32,PRESENCE,0,
2021-02-27 17:09:15,PRESENCE,1,
2021-02-27 17:21:25,PRESENCE,0,
2021-02-27 17:27:52,PRESENCE,1,
2021-02-27 17:32:54,PRESENCE,0,
2021-02-27 17:36:40,PRESENCE,1,
2021-02-27 17:49:07,PRESENCE,0,
2021-02-27 17:49:28,PRESENCE,1,
2021-02-27 17:56:09,PRESENCE,0,
2021-02-27 18:05:48,PRESENCE,1,
2021-02-27 18:10:38,PRESENCE,0,
2021-02-27 18:10:45,PRESENCE,1,
2021-02-27 18:22:10,PRESENCE,0,
2021-02-27 18:35:36,PRESENCE,1,
2021-02-27 18:40:48,PRESENCE,0,
2021-02-27 20:04:58,PRESENCE,1,
2021-02-27 20:09:04,PRESENCE,0,
2021-02-27 22:11:53,PRESENCE,1,
2021-02-27 22:21:15,PRESENCE,0,
2021-02-28 05:32:32,PRESENCE,1,
2021-02-28 05:42:39,PRESENCE,0,
2021-02-28 05:42:50,PRESENCE,1,
2021-02-28 05:50:08,PRESENCE,0,
2021-02-28 06:05:07,PRESENCE,1,
2021-02-28 06:09:42,PRESENCE,0,
2021-02-28 08:21:29,PRESENCE,1,
2021-02-28 08:35:17,PRESENCE,0,
2021-02-28 08:44:18,PRESENCE,1,
2021-02-28 08:50:19,PRESENCE,0,
2021-02-28 08:50:25,PRESENCE,1,
2021-02-28 08:59:53,PRESENCE,0,
2021-02-28 09:04:37,PRESENCE,1,
2021-02-28 09:09:04,PRESENCE,0,
2021-02-28 09:34:17,PRESENCE,1,
2021-02-28 09:40:21,PRESENCE,0,
2021-02-28 09:54:48,PRESENCE,1,
2021-02-28 10:00:21,PRESENCE,0,
2021-02-28 10:05:57,PRESENCE,1,
2021-02-28 10:10:38,PRESENCE,0,
2021-02-28 11:25:04,PRESENCE,1,
2021-02-28 11:29:11,PRESENCE,0,
2021-02-28 11:40:28,PRESENCE,1,
2021-02-28 11:51:49,PRESENCE,0,
2021-02-28 11:59:45,PRESENCE,1,
2021-02-28 12:05:29,PRESENCE,0,
2021-02-28 12:13:35,PRESENCE,1,
2021-02-28 12:19:11,PRESENCE,0,
2021-02-28 12:50:23,PRESENCE,1,
2021-02-28 12:55:35,PRESENCE,0,
2021-02-28 12:57:18,PRESENCE,1,
2021-02-28 13:01:26,PRESENCE,0,
2021-02-28 16:11:24,PRESENCE,1,
2021-02-28 16:17:06,PRESENCE,0,
2021-02-28 16:27:51,PRESENCE,1,
2021-02-28 16:32:03,PRESENCE,0,
2021-02-28 17:17:40,PRESENCE,1,
2021-02-28 17:22:05,PRESENCE,0,
2021-02-28 17:24:15,PRESENCE,1,
2021-02-28 17:35:00,PRESENCE,0,
2021-02-28 17:40:06,PRESENCE,1,
2021-02-28 17:45:20,PRESENCE,0,
2021-02-28 18:17:33,PRESENCE,1,
2021-02-28 18:24:21,PRESENCE,0,
2021-02-28 19:11:35,PRESENCE,1,
2021-02-28 19:15:46,PRESENCE,0,
2021-02-28 19:34:52,PRESENCE,1,
2021-02-28 19:39:57,PRESENCE,0,
2021-02-28 20:11:56,PRESENCE,1,
2021-02-28 20:23:21,PRESENCE,0,
2021-03-01 04:40:39,PRESENCE,1,
2021-03-01 04:47:56,PRESENCE,0,
2021-03-01 04:51:54,PRESENCE,1,
2021-03-01 04:58:25,PRESENCE,0,
2021-03-01 07:40:15,PRESENCE,1,
2021-03-01 07:47:41,PRESENCE,0,
2021-03-01 07:50:20,PRESENCE,1,
2021-03-01 07:54:27,PRESENCE,0,
2021-03-01 07:59:22,PRESENCE,1,
2021-03-01 08:03:27,PRESENCE,0,
2021-03-01 08:07:38,PRESENCE,1,
2021-03-01 08:14:56,PRESENCE,0,
2021-03-01 08:15:06,PRESENCE,1,
2021-03-01 08:21:58,PRESENCE,0,
2021-03-01 08:24:51,PRESENCE,1,
2021-03-01 08:30:47,PRESENCE,0,
2021-03-01 08:32:25,PRESENCE,1,
2021-03-01 08:36:55,PRESENCE,0,
2021-03-01 08:44:36,PRESENCE,1,
2021-03-01 08:49:42,PRESENCE,0,
2021-03-01 08:59:54,PRESENCE,1,
2021-03-01 09:04:38,PRESENCE,0,
2021-03-01 09:07:28,PRESENCE,1,
2021-03-01 09:15:48,PRESENCE,0,
2021-03-01 09:52:52,PRESENCE,1,
2021-03-01 09:56:58,PRESENCE,0,
2021-03-01 10:52:37,PRESENCE,1,
2021-03-01 11:01:06,PRESENCE,0,
2021-03-01 11:15:47,PRESENCE,1,
2021-03-01 11:20:57,PRESENCE,0,
2021-03-01 11:21:34,PRESENCE,1,
2021-03-01 11:31:30,PRESENCE,0,
2021-03-01 11:31:46,PRESENCE,1,
2021-03-01 11:36:06,PRESENCE,0,
2021-03-01 11:47:13,PRESENCE,1,
2021-03-01 12:00:00,PRESENCE,0,
2021-03-01 12:01:08,PRESENCE,1,
2021-03-01 12:06:17,PRESENCE,0,
2021-03-01 13:01:06,PRESENCE,1,
2021-03-01 13:19:03,PRESENCE,0,
2021-03-01 13:55:45,PRESENCE,1,
2021-03-01 14:00:04,PRESENCE,0,
2021-03-01 14:54:54,PRESENCE,1,
2021-03-01 14:59:03,PRESENCE,0,
2021-03-01 15:47:05,PRESENCE,1,
2021-03-01 15:56:35,PRESENCE,0,
2021-03-01 15:58:54,PRESENCE,1,
2021-03-01 16:03:01,PRESENCE,0,
2021-03-01 16:29:37,PRESENCE,1,
2021-03-01 16:36:17,PRESENCE,0,
2021-03-01 16:42:13,PRESENCE,1,
2021-03-01 16:46:19,PRESENCE,0,
2021-03-01 16:55:16,PRESENCE,1,
2021-03-01 17:00:16,PRESENCE,0,
2021-03-01 17:48:17,PRESENCE,1,
2021-03-01 17:56:43,PRESENCE,0,
2021-03-01 18:00:29,PRESENCE,1,
2021-03-01 18:06:01,PRESENCE,0,
2021-03-01 18:14:13,PRESENCE,1,
2021-03-01 18:30:19,PRESENCE,0,
2021-03-01 18:32:26,PRESENCE,1,
2021-03-01 18:37:28,PRESENCE,0,
2021-03-01 18:40:15,PRESENCE,1,
2021-03-01 19:02:41,PRESENCE,0,
2021-03-01 19:06:06,PRESENCE,1,
2021-03-01 19:17:10,PRESENCE,0,
2021-03-01 19:27:33,PRESENCE,1,
2021-03-01 19:36:19,PRESENCE,0,
2021-03-01 19:42:47,PRESENCE,1,
2021-03-01 19:48:27,PRESENCE,0,
2021-03-01 22:23:01,PRESENCE,1,
2021-03-01 22:27:16,PRESENCE,0,
2021-03-01 22:29:56,PRESENCE,1,
2021-03-01 22:35:18,PRESENCE,0,
2021-03-01 22:37:23,PRESENCE,1,
2021-03-01 22:45:17,PRESENCE,0,
2021-03-02 05:14:32,PRESENCE,1,
2021-03-02 05:27:10,PRESENCE,0,
2021-03-02 05:43:04,PRESENCE,1,
2021-03-02 05:49:28,PRESENCE,0,
2021-03-02 05:54:09,PRESENCE,1,
2021-03-02 06:03:08,PRESENCE,0,
2021-03-02 06:04:17,PRESENCE,1,
2021-03-02 06:08:36,PRESENCE,0,
2021-03-02 06:17:46,PRESENCE,1,
2021-03-02 06:21:57,PRESENCE,0,
2021-03-02 06:22:41,PRESENCE,1,
2021-03-02 06:26:53,PRESENCE,0,
2021-03-02 06:27:24,PRESENCE,1,
2021-03-02 06:38:49,PRESENCE,0,
2021-03-02 06:39:04,PRESENCE,1,
2021-03-02 06:44:56,PRESENCE,0,
2021-03-02 06:52:56,PRESENCE,1,
2021-03-02 06:57:51,PRESENCE,0,
2021-03-02 07:08:04,PRESENCE,1,
2021-03-02 07:12:18,PRESENCE,0,
2021-03-02 07:32:49,PRESENCE,1,
2021-03-02 07:38:53,PRESENCE,0,
2021-03-02 10:32:43,PRESENCE,1,
2021-03-02 10:43:30,PRESENCE,0,
2021-03-02 10:53:19,PRESENCE,1,
2021-03-02 11:00:11,PRESENCE,0,
2021-03-02 11:02:27,PRESENCE,1,
2021-03-02 11:10:30,PRESENCE,0,
2021-03-02 11:13:28,PRESENCE,1,
2021-03-02 11:20:20,PRESENCE,0,
2021-03-02 11:26:20,PRESENCE,1,
2021-03-02 11:34:07,PRESENCE,0,
2021-03-02 11:34:18,PRESENCE,1,
2021-03-02 11:43:08,PRESENCE,0,
2021-03-02 11:48:13,PRESENCE,1,
2021-03-02 11:53:25,PRESENCE,0,
2021-03-02 11:59:47,PRESENCE,1,
2021-03-02 12:06:04,PRESENCE,0,
2021-03-02 12:19:48,PRESENCE,1,
2021-03-02 12:24:17,PRESENCE,0,
2021-03-02 12:27:05,PRESENCE,1,
2021-03-02 12:37:24,PRESENCE,0,
2021-03-02 13:11:45,PRESENCE,1,
2021-03-02 13:17:06,PRESENCE,0,
2021-03-02 13:53:09,PRESENCE,1,
2021-03-02 13:57:15,PRESENCE,0,
2021-03-02 14:31:22,PRESENCE,1,
2021-03-02 14:35:36,PRESENCE,0,
2021-03-02 16:11:21,PRESENCE,1,
2021-03-02 16:17:14,PRESENCE,0,
2021-03-02 16:29:31,PRESENCE,1,
2021-03-02 16:34:42,PRESENCE,0,
2021-03-02 16:40:17,PRESENCE,1,
2021-03-02 16:44:26,PRESENCE,0,
2021-03-02 18:06:52,PRESENCE,1,
2021-03-02 18:11:32,PRESENCE,0,
2021-03-02 18:19:28,PRESENCE,1,
2021-03-02 18:29:02,PRESENCE,0,
2021-03-02 18:38:16,PRESENCE,1,
2021-03-02 18:42:58,PRESENCE,0,
2021-03-02 18:52:19,PRESENCE,1,
2021-03-02 18:59:36,PRESENCE,0,
2021-03-02 19:00:42,PRESENCE,1,
2021-03-02 19:09:46,PRESENCE,0,
2021-03-02 19:12:18,PRESENCE,1,
2021-03-02 19:16:26,PRESENCE,0,
2021-03-02 19:21:01,PRESENCE,1,
2021-03-02 19:30:22,PRESENCE,0,
2021-03-02 21:52:35,PRESENCE,1,
2021-03-02 21:56:46,PRESENCE,0,
2021-03-03 06:05:14,PRESENCE,1,
2021-03-03 06:16:35,PRESENCE,0,
2021-03-03 06:26:26,PRESENCE,1,
2021-03-03 06:35:55,PRESENCE,0,
2021-03-03 07:03:30,PRESENCE,1,
2021-03-03 07:08:33,PRESENCE,0,
2021-03-03 07:19:38,PRESENCE,1,
2021-03-03 07:30:45,PRESENCE,0,
2021-03-03 07:30:48,PRESENCE,1,
2021-03-03 07:35:37,PRESENCE,0,
2021-03-03 07:35:52,PRESENCE,1,
2021-03-03 07:43:21,PRESENCE,0,
2021-03-03 07:47:59,PRESENCE,1,
2021-03-03 07:52:22,PRESENCE,0,
2021-03-03 07:53:57,PRESENCE,1,
2021-03-03 07:58:09,PRESENCE,0,
2021-03-03 08:46:00,PRESENCE,1,
2021-03-03 08:52:20,PRESENCE,0,
2021-03-03 09:00:34,PRESENCE,1,
2021-03-03 09:04:42,PRESENCE,0,
2021-03-03 09:40:22,PRESENCE,1,
2021-03-03 09:45:08,PRESENCE,0,
2021-03-03 09:59:50,PRESENCE,1,
2021-03-03 10:06:04,PRESENCE,0,
2021-03-03 11:14:32,PRESENCE,1,
2021-03-03 11:43:16,PRESENCE,0,
